AGE,AV,CO,DEST,FIRST,GA,HE,ID,INCOME,LUGGAGE,MALE,ORIGIN,PURPOSE,SEATS,TICKET,TT,WHO,altID,chosen,obsID
3,1,136,1,1,0,0.0,487,3,0,1,22,1,0.0,1,136,2,3,0,4381
3,1,90,1,1,0,60.0,487,3,0,1,22,1,0.0,1,189,2,1,0,4382
3,1,122,1,1,0,30.0,487,3,0,1,22,1,0.0,1,81,2,2,1,4382
3,1,105,1,1,0,0.0,487,3,0,1,22,1,0.0,1,170,2,3,0,4382
3,1,42,2,1,0,30.0,488,3,0,1,22,1,0.0,1,103,2,1,0,4383
3,1,50,2,1,0,10.0,488,3,0,1,22,1,0.0,1,38,2,2,1,4383
3,1,36,2,1,0,0.0,488,3,0,1,22,1,0.0,1,70,2,3,0,4383
3,1,42,2,1,0,120.0,488,3,0,1,22,1,0.0,1,103,2,1,0,4384
3,1,65,2,1,0,10.0,488,3,0,1,22,1,0.0,1,34,2,2,1,4384
3,1,58,2,1,0,0.0,488,3,0,1,22,1,0.0,1,91,2,3,0,4384
3,1,38,2,1,0,30.0,488,3,0,1,22,1,0.0,1,103,2,1,0,4385
3,1,58,2,1,0,20.0,488,3,0,1,22,1,0.0,1,31,2,2,1,4385
3,1,45,2,1,0,0.0,488,3,0,1,22,1,0.0,1,91,2,3,0,4385
3,1,38,2,1,0,60.0,488,3,0,1,22,1,0.0,1,82,2,1,0,4386
3,1,58,2,1,0,30.0,488,3,0,1,22,1,0.0,1,31,2,2,1,4386
3,1,58,2,1,0,0.0,488,3,0,1,22,1,0.0,1,56,2,3,0,4386
3,1,42,2,1,0,30.0,488,3,0,1,22,1,0.0,1,89,2,1,0,4387
3,1,54,2,1,0,30.0,488,3,0,1,22,1,0.0,1,31,2,2,1,4387
3,1,36,2,1,0,0.0,488,3,0,1,22,1,0.0,1,91,2,3,0,4387
3,1,38,2,1,0,30.0,488,3,0,1,22,1,0.0,1,89,2,1,0,4388
3,1,44,2,1,0,10.0,488,3,0,1,22,1,0.0,1,34,2,2,1,4388
3,1,45,2,1,0,0.0,488,3,0,1,22,1,0.0,1,56,2,3,0,4388
3,1,50,2,1,0,60.0,488,3,0,1,22,1,0.0,1,89,2,1,0,4389
3,1,58,2,1,0,20.0,488,3,0,1,22,1,0.0,1,31,2,2,1,4389
3,1,36,2,1,0,0.0,488,3,0,1,22,1,0.0,1,56,2,3,0,4389
3,1,50,2,1,0,30.0,488,3,0,1,22,1,0.0,1,103,2,1,0,4390
3,1,65,2,1,0,30.0,488,3,0,1,22,1,0.0,1,34,2,2,1,4390
3,1,58,2,1,0,0.0,488,3,0,1,22,1,0.0,1,56,2,3,0,4390
3,1,42,2,1,0,60.0,488,3,0,1,22,1,0.0,1,89,2,1,0,4391
3,1,65,2,1,0,30.0,488,3,0,1,22,1,0.0,1,34,2,2,1,4391
3,1,45,2,1,0,0.0,488,3,0,1,22,1,0.0,1,70,2,3,0,4391
4,1,105,9,1,0,30.0,489,2,0,1,22,1,0.0,1,275,2,1,0,4392
4,1,112,9,1,0,10.0,489,2,0,1,22,1,0.0,1,131,2,2,1,4392
4,1,108,9,1,0,0.0,489,2,0,1,22,1,0.0,1,200,2,3,0,4392
4,1,105,9,1,0,120.0,489,2,0,1,22,1,0.0,1,275,2,1,0,4393
4,1,137,9,1,0,10.0,489,2,0,1,22,1,0.0,1,123,2,2,1,4393
4,1,175,9,1,0,0.0,489,2,0,1,22,1,0.0,1,260,2,3,0,4393
4,1,94,9,1,0,30.0,489,2,0,1,22,1,0.0,1,275,2,1,0,4394
4,1,127,9,1,0,20.0,489,2,0,1,22,1,0.0,1,117,2,2,1,4394
4,1,135,9,1,0,0.0,489,2,0,1,22,1,0.0,1,260,2,3,0,4394
4,1,94,9,1,0,60.0,489,2,0,1,22,1,0.0,1,209,2,1,0,4395
4,1,127,9,1,0,30.0,489,2,0,1,22,1,0.0,1,117,2,2,1,4395
4,1,175,9,1,0,0.0,489,2,0,1,22,1,0.0,1,160,2,3,0,4395
4,1,105,9,1,0,30.0,489,2,0,1,22,1,0.0,1,231,2,1,0,4396
4,1,122,9,1,0,30.0,489,2,0,1,22,1,0.0,1,117,2,2,1,4396
4,1,108,9,1,0,0.0,489,2,0,1,22,1,0.0,1,260,2,3,0,4396
4,1,94,9,1,0,30.0,489,2,0,1,22,1,0.0,1,231,2,1,0,4397
4,1,109,9,1,0,10.0,489,2,0,1,22,1,0.0,1,123,2,2,1,4397
4,1,135,9,1,0,0.0,489,2,0,1,22,1,0.0,1,160,2,3,0,4397
4,1,126,9,1,0,60.0,489,2,0,1,22,1,0.0,1,231,2,1,0,4398
4,1,133,9,1,0,20.0,489,2,0,1,22,1,0.0,1,117,2,2,1,4398
4,1,108,9,1,0,0.0,489,2,0,1,22,1,0.0,1,160,2,3,0,4398
4,1,126,9,1,0,30.0,489,2,0,1,22,1,0.0,1,275,2,1,0,4399
4,1,137,9,1,0,30.0,489,2,0,1,22,1,0.0,1,123,2,2,1,4399
4,1,175,9,1,0,0.0,489,2,0,1,22,1,0.0,1,160,2,3,0,4399
4,1,105,9,1,0,60.0,489,2,0,1,22,1,0.0,1,231,2,1,0,4400
4,1,137,9,1,0,30.0,489,2,0,1,22,1,0.0,1,123,2,2,1,4400
4,1,135,9,1,0,0.0,489,2,0,1,22,1,0.0,1,200,2,3,0,4400
3,1,116,1,1,0,120.0,490,3,0,1,22,1,0.0,1,216,2,1,0,4401
3,1,133,1,1,0,20.0,490,3,0,1,22,1,0.0,1,108,2,2,1,4401
3,1,115,1,1,0,0.0,490,3,0,1,22,1,0.0,1,234,2,3,0,4401
3,1,116,1,1,0,30.0,490,3,0,1,22,1,0.0,1,199,2,1,0,4402
3,1,122,1,1,0,10.0,490,3,0,1,22,1,0.0,1,102,2,2,1,4402
3,1,149,1,1,0,0.0,490,3,0,1,22,1,0.0,1,234,2,3,0,4402
3,1,116,1,1,0,60.0,490,3,0,1,22,1,0.0,1,250,2,1,0,4403
3,1,150,1,1,0,30.0,490,3,0,1,22,1,0.0,1,116,2,2,0,4403
3,1,92,1,1,0,0.0,490,3,0,1,22,1,0.0,1,234,2,3,1,4403
3,1,97,1,1,0,30.0,490,3,0,1,22,1,0.0,1,199,2,1,0,4404
3,1,133,1,1,0,20.0,490,3,0,1,22,1,0.0,1,108,2,2,0,4404
3,1,92,1,1,0,0.0,490,3,0,1,22,1,0.0,1,144,2,3,1,4404
3,1,87,1,1,0,60.0,490,3,0,1,22,1,0.0,1,250,2,1,0,4405
3,1,99,1,1,0,20.0,490,3,0,1,22,1,0.0,1,108,2,2,1,4405
3,1,149,1,1,0,0.0,490,3,0,1,22,1,0.0,1,180,2,3,0,4405
3,1,87,1,1,0,120.0,490,3,0,1,22,1,0.0,1,216,2,1,0,4406
3,1,122,1,1,0,10.0,490,3,0,1,22,1,0.0,1,102,2,2,1,4406
3,1,92,1,1,0,0.0,490,3,0,1,22,1,0.0,1,180,2,3,0,4406
3,1,116,1,1,0,120.0,490,3,0,1,22,1,0.0,1,199,2,1,0,4407
3,1,150,1,1,0,10.0,490,3,0,1,22,1,0.0,1,116,2,2,1,4407
3,1,115,1,1,0,0.0,490,3,0,1,22,1,0.0,1,144,2,3,0,4407
3,1,87,1,1,0,30.0,490,3,0,1,22,1,0.0,1,199,2,1,0,4408
3,1,105,1,1,0,30.0,490,3,0,1,22,1,0.0,1,116,2,2,1,4408
3,1,115,1,1,0,0.0,490,3,0,1,22,1,0.0,1,180,2,3,0,4408
3,1,97,1,1,0,60.0,490,3,0,1,22,1,0.0,1,250,2,1,0,4409
3,1,112,1,1,0,10.0,490,3,0,1,22,1,0.0,1,102,2,2,0,4409
3,1,115,1,1,0,0.0,490,3,0,1,22,1,0.0,1,144,2,3,1,4409
3,1,89,1,1,0,120.0,491,2,0,1,10,1,0.0,1,169,2,1,0,4410
3,1,92,1,1,0,30.0,491,2,0,1,10,1,0.0,1,85,2,2,1,4410
3,1,70,1,1,0,0.0,491,2,0,1,10,1,0.0,1,120,2,3,0,4410
3,1,67,1,1,0,120.0,491,2,0,1,10,1,0.0,1,130,2,1,0,4411
3,1,76,1,1,0,30.0,491,2,0,1,10,1,0.0,1,88,2,2,1,4411
3,1,56,1,1,0,0.0,491,2,0,1,10,1,0.0,1,156,2,3,0,4411
3,1,67,1,1,0,120.0,491,2,0,1,10,1,0.0,1,169,2,1,0,4412
3,1,78,1,1,0,20.0,491,2,0,1,10,1,0.0,1,92,2,2,0,4412
3,1,56,1,1,0,0.0,491,2,0,1,10,1,0.0,1,96,2,3,1,4412
3,1,67,1,1,0,60.0,491,2,0,1,10,1,0.0,1,143,2,1,0,4413
3,1,78,1,1,0,10.0,491,2,0,1,10,1,0.0,1,92,2,2,1,4413
3,1,91,1,1,0,0.0,491,2,0,1,10,1,0.0,1,156,2,3,0,4413
3,1,74,1,1,0,120.0,491,2,0,1,10,1,0.0,1,143,2,1,0,4414
3,1,81,1,1,0,30.0,491,2,0,1,10,1,0.0,1,92,2,2,0,4414
3,1,91,1,1,0,0.0,491,2,0,1,10,1,0.0,1,96,2,3,1,4414
3,1,74,1,1,0,60.0,491,2,0,1,10,1,0.0,1,130,2,1,0,4415
3,1,81,1,1,0,20.0,491,2,0,1,10,1,0.0,1,92,2,2,1,4415
3,1,70,1,1,0,0.0,491,2,0,1,10,1,0.0,1,156,2,3,0,4415
3,1,89,1,1,0,60.0,491,2,0,1,10,1,0.0,1,130,2,1,0,4416
3,1,94,1,1,0,10.0,491,2,0,1,10,1,0.0,1,88,2,2,1,4416
3,1,56,1,1,0,0.0,491,2,0,1,10,1,0.0,1,120,2,3,0,4416
3,1,74,1,1,0,120.0,491,2,0,1,10,1,0.0,1,130,2,1,0,4417
3,1,84,1,1,0,20.0,491,2,0,1,10,1,0.0,1,85,2,2,1,4417
3,1,91,1,1,0,0.0,491,2,0,1,10,1,0.0,1,120,2,3,0,4417
3,1,89,1,1,0,30.0,491,2,0,1,10,1,0.0,1,143,2,1,0,4418
3,1,109,1,1,0,20.0,491,2,0,1,10,1,0.0,1,92,2,2,1,4418
3,1,91,1,1,0,0.0,491,2,0,1,10,1,0.0,1,120,2,3,0,4418
3,1,110,1,1,0,120.0,492,3,1,1,22,1,0.0,1,265,2,1,0,4419
3,1,118,1,1,0,30.0,492,3,1,1,22,1,0.0,1,116,2,2,1,4419
3,1,105,1,1,0,0.0,492,3,1,1,22,1,0.0,1,180,2,3,0,4419
3,1,83,1,1,0,120.0,492,3,1,1,22,1,0.0,1,212,2,1,0,4420
3,1,97,1,1,0,30.0,492,3,1,1,22,1,0.0,1,122,2,2,1,4420
3,1,84,1,1,0,0.0,492,3,1,1,22,1,0.0,1,234,2,3,0,4420
3,1,83,1,1,0,120.0,492,3,1,1,22,1,0.0,1,265,2,1,0,4421
3,1,105,1,1,0,20.0,492,3,1,1,22,1,0.0,1,130,2,2,0,4421
3,1,84,1,1,0,0.0,492,3,1,1,22,1,0.0,1,144,2,3,1,4421
3,1,83,1,1,0,60.0,492,3,1,1,22,1,0.0,1,230,2,1,0,4422
3,1,105,1,1,0,10.0,492,3,1,1,22,1,0.0,1,130,2,2,1,4422
3,1,136,1,1,0,0.0,492,3,1,1,22,1,0.0,1,234,2,3,0,4422
3,1,92,1,1,0,120.0,492,3,1,1,22,1,0.0,1,230,2,1,0,4423
3,1,105,1,1,0,30.0,492,3,1,1,22,1,0.0,1,130,2,2,0,4423
3,1,136,1,1,0,0.0,492,3,1,1,22,1,0.0,1,144,2,3,1,4423
3,1,92,1,1,0,60.0,492,3,1,1,22,1,0.0,1,212,2,1,0,4424
3,1,105,1,1,0,20.0,492,3,1,1,22,1,0.0,1,130,2,2,1,4424
3,1,105,1,1,0,0.0,492,3,1,1,22,1,0.0,1,234,2,3,0,4424
3,1,110,1,1,0,60.0,492,3,1,1,22,1,0.0,1,212,2,1,0,4425
3,1,127,1,1,0,10.0,492,3,1,1,22,1,0.0,1,122,2,2,1,4425
3,1,84,1,1,0,0.0,492,3,1,1,22,1,0.0,1,180,2,3,0,4425
3,1,92,1,1,0,120.0,492,3,1,1,22,1,0.0,1,212,2,1,0,4426
3,1,109,1,1,0,20.0,492,3,1,1,22,1,0.0,1,116,2,2,1,4426
3,1,136,1,1,0,0.0,492,3,1,1,22,1,0.0,1,180,2,3,0,4426
3,1,110,1,1,0,30.0,492,3,1,1,22,1,0.0,1,230,2,1,0,4427
3,1,146,1,1,0,20.0,492,3,1,1,22,1,0.0,1,130,2,2,1,4427
3,1,136,1,1,0,0.0,492,3,1,1,22,1,0.0,1,180,2,3,0,4427
3,1,78,1,1,0,120.0,493,3,0,1,2,1,0.0,1,118,3,1,0,4428
3,1,81,1,1,0,30.0,493,3,0,1,2,1,0.0,1,42,3,2,0,4428
3,1,60,1,1,0,0.0,493,3,0,1,2,1,0.0,1,90,3,3,1,4428
3,1,58,1,1,0,120.0,493,3,0,1,2,1,0.0,1,91,3,1,0,4429
3,1,68,1,1,0,30.0,493,3,0,1,2,1,0.0,1,45,3,2,1,4429
3,1,48,1,1,0,0.0,493,3,0,1,2,1,0.0,1,117,3,3,0,4429
3,1,58,1,1,0,120.0,493,3,0,1,2,1,0.0,1,118,3,1,0,4430
3,1,71,1,1,0,20.0,493,3,0,1,2,1,0.0,1,49,3,2,0,4430
3,1,48,1,1,0,0.0,493,3,0,1,2,1,0.0,1,72,3,3,1,4430
3,1,58,1,1,0,60.0,493,3,0,1,2,1,0.0,1,100,3,1,0,4431
3,1,71,1,1,0,10.0,493,3,0,1,2,1,0.0,1,49,3,2,1,4431
3,1,78,1,1,0,0.0,493,3,0,1,2,1,0.0,1,117,3,3,0,4431
3,1,65,1,1,0,120.0,493,3,0,1,2,1,0.0,1,100,3,1,0,4432
3,1,71,1,1,0,30.0,493,3,0,1,2,1,0.0,1,49,3,2,0,4432
3,1,78,1,1,0,0.0,493,3,0,1,2,1,0.0,1,72,3,3,1,4432
3,1,65,1,1,0,60.0,493,3,0,1,2,1,0.0,1,91,3,1,0,4433
3,1,71,1,1,0,20.0,493,3,0,1,2,1,0.0,1,49,3,2,1,4433
3,1,60,1,1,0,0.0,493,3,0,1,2,1,0.0,1,117,3,3,0,4433
3,1,78,1,1,0,60.0,493,3,0,1,2,1,0.0,1,91,3,1,0,4434
3,1,84,1,1,0,10.0,493,3,0,1,2,1,0.0,1,45,3,2,0,4434
3,1,48,1,1,0,0.0,493,3,0,1,2,1,0.0,1,90,3,3,1,4434
3,1,65,1,1,0,120.0,493,3,0,1,2,1,0.0,1,91,3,1,0,4435
3,1,76,1,1,0,20.0,493,3,0,1,2,1,0.0,1,42,3,2,1,4435
3,1,78,1,1,0,0.0,493,3,0,1,2,1,0.0,1,90,3,3,0,4435
3,1,78,1,1,0,30.0,493,3,0,1,2,1,0.0,1,100,3,1,0,4436
3,1,97,1,1,0,20.0,493,3,0,1,2,1,0.0,1,49,3,2,1,4436
3,1,78,1,1,0,0.0,493,3,0,1,2,1,0.0,1,90,3,3,0,4436
3,1,90,12,1,0,30.0,494,3,0,1,25,1,0.0,1,230,3,1,0,4437
3,1,97,12,1,0,10.0,494,3,0,1,25,1,0.0,1,123,3,2,1,4437
3,1,124,12,1,0,0.0,494,3,0,1,25,1,0.0,1,190,3,3,0,4437
3,1,90,12,1,0,120.0,494,3,0,1,25,1,0.0,1,230,3,1,0,4438
3,1,112,12,1,0,10.0,494,3,0,1,25,1,0.0,1,117,3,2,1,4438
3,1,201,12,1,0,0.0,494,3,0,1,25,1,0.0,1,247,3,3,0,4438
3,1,81,12,1,0,30.0,494,3,0,1,25,1,0.0,1,230,3,1,0,4439
3,1,105,12,1,0,20.0,494,3,0,1,25,1,0.0,1,112,3,2,1,4439
3,1,155,12,1,0,0.0,494,3,0,1,25,1,0.0,1,247,3,3,0,4439
3,1,81,12,1,0,60.0,494,3,0,1,25,1,0.0,1,175,3,1,0,4440
3,1,105,12,1,0,30.0,494,3,0,1,25,1,0.0,1,112,3,2,0,4440
3,1,201,12,1,0,0.0,494,3,0,1,25,1,0.0,1,152,3,3,1,4440
3,1,90,12,1,0,30.0,494,3,0,1,25,1,0.0,1,193,3,1,0,4441
3,1,99,12,1,0,30.0,494,3,0,1,25,1,0.0,1,112,3,2,1,4441
3,1,124,12,1,0,0.0,494,3,0,1,25,1,0.0,1,247,3,3,0,4441
3,1,81,12,1,0,30.0,494,3,0,1,25,1,0.0,1,193,3,1,0,4442
3,1,90,12,1,0,10.0,494,3,0,1,25,1,0.0,1,117,3,2,1,4442
3,1,155,12,1,0,0.0,494,3,0,1,25,1,0.0,1,152,3,3,0,4442
3,1,108,12,1,0,60.0,494,3,0,1,25,1,0.0,1,193,3,1,0,4443
3,1,109,12,1,0,20.0,494,3,0,1,25,1,0.0,1,112,3,2,0,4443
3,1,124,12,1,0,0.0,494,3,0,1,25,1,0.0,1,152,3,3,1,4443
3,1,108,12,1,0,30.0,494,3,0,1,25,1,0.0,1,230,3,1,0,4444
3,1,112,12,1,0,30.0,494,3,0,1,25,1,0.0,1,117,3,2,0,4444
3,1,201,12,1,0,0.0,494,3,0,1,25,1,0.0,1,152,3,3,1,4444
3,1,90,12,1,0,60.0,494,3,0,1,25,1,0.0,1,193,3,1,0,4445
3,1,112,12,1,0,30.0,494,3,0,1,25,1,0.0,1,117,3,2,1,4445
3,1,155,12,1,0,0.0,494,3,0,1,25,1,0.0,1,190,3,3,0,4445
3,1,184,1,1,0,120.0,495,2,0,1,2,1,0.0,3,127,1,1,0,4446
3,1,194,1,1,0,20.0,495,2,0,1,2,1,0.0,3,72,1,2,0,4446
3,1,70,1,1,0,0.0,495,2,0,1,2,1,0.0,3,169,1,3,1,4446
3,1,184,1,1,0,30.0,495,2,0,1,2,1,0.0,3,114,1,1,0,4447
3,1,184,1,1,0,10.0,495,2,0,1,2,1,0.0,3,69,1,2,1,4447
3,1,91,1,1,0,0.0,495,2,0,1,2,1,0.0,3,169,1,3,0,4447
3,1,184,1,1,0,60.0,495,2,0,1,2,1,0.0,3,152,1,1,0,4448
3,1,218,1,1,0,30.0,495,2,0,1,2,1,0.0,3,76,1,2,0,4448
3,1,56,1,1,0,0.0,495,2,0,1,2,1,0.0,3,169,1,3,1,4448
3,1,153,1,1,0,30.0,495,2,0,1,2,1,0.0,3,114,1,1,0,4449
3,1,189,1,1,0,20.0,495,2,0,1,2,1,0.0,3,72,1,2,0,4449
3,1,56,1,1,0,0.0,495,2,0,1,2,1,0.0,3,104,1,3,1,4449
3,1,138,1,1,0,60.0,495,2,0,1,2,1,0.0,3,152,1,1,0,4450
3,1,153,1,1,0,20.0,495,2,0,1,2,1,0.0,3,72,1,2,1,4450
3,1,91,1,1,0,0.0,495,2,0,1,2,1,0.0,3,130,1,3,0,4450
3,1,138,1,1,0,120.0,495,2,0,1,2,1,0.0,3,127,1,1,0,4451
3,1,181,1,1,0,10.0,495,2,0,1,2,1,0.0,3,69,1,2,0,4451
3,1,56,1,1,0,0.0,495,2,0,1,2,1,0.0,3,130,1,3,1,4451
3,1,184,1,1,0,120.0,495,2,0,1,2,1,0.0,3,114,1,1,0,4452
3,1,218,1,1,0,10.0,495,2,0,1,2,1,0.0,3,76,1,2,0,4452
3,1,70,1,1,0,0.0,495,2,0,1,2,1,0.0,3,104,1,3,1,4452
3,1,138,1,1,0,30.0,495,2,0,1,2,1,0.0,3,114,1,1,0,4453
3,1,162,1,1,0,30.0,495,2,0,1,2,1,0.0,3,76,1,2,0,4453
3,1,70,1,1,0,0.0,495,2,0,1,2,1,0.0,3,130,1,3,1,4453
3,1,153,1,1,0,60.0,495,2,0,1,2,1,0.0,3,152,1,1,0,4454
3,1,169,1,1,0,10.0,495,2,0,1,2,1,0.0,3,69,1,2,0,4454
3,1,70,1,1,0,0.0,495,2,0,1,2,1,0.0,3,104,1,3,1,4454
3,1,200,1,1,0,120.0,496,3,0,1,22,1,0.0,3,154,1,1,0,4455
3,1,218,1,1,0,20.0,496,3,0,1,22,1,0.0,3,99,1,2,0,4455
3,1,95,1,1,0,0.0,496,3,0,1,22,1,0.0,3,182,1,3,1,4455
3,1,200,1,1,0,30.0,496,3,0,1,22,1,0.0,3,140,1,1,0,4456
3,1,210,1,1,0,10.0,496,3,0,1,22,1,0.0,3,96,1,2,1,4456
3,1,123,1,1,0,0.0,496,3,0,1,22,1,0.0,3,182,1,3,0,4456
3,1,200,1,1,0,60.0,496,3,0,1,22,1,0.0,3,183,1,1,0,4457
3,1,237,1,1,0,30.0,496,3,0,1,22,1,0.0,3,103,1,2,0,4457
3,1,76,1,1,0,0.0,496,3,0,1,22,1,0.0,3,182,1,3,1,4457
3,1,167,1,1,0,30.0,496,3,0,1,22,1,0.0,3,140,1,1,0,4458
3,1,210,1,1,0,20.0,496,3,0,1,22,1,0.0,3,99,1,2,0,4458
3,1,76,1,1,0,0.0,496,3,0,1,22,1,0.0,3,112,1,3,1,4458
3,1,150,1,1,0,60.0,496,3,0,1,22,1,0.0,3,183,1,1,0,4459
3,1,169,1,1,0,20.0,496,3,0,1,22,1,0.0,3,99,1,2,1,4459
3,1,123,1,1,0,0.0,496,3,0,1,22,1,0.0,3,140,1,3,0,4459
3,1,150,1,1,0,120.0,496,3,0,1,22,1,0.0,3,154,1,1,0,4460
3,1,194,1,1,0,10.0,496,3,0,1,22,1,0.0,3,96,1,2,0,4460
3,1,76,1,1,0,0.0,496,3,0,1,22,1,0.0,3,140,1,3,1,4460
3,1,200,1,1,0,120.0,496,3,0,1,22,1,0.0,3,140,1,1,0,4461
3,1,237,1,1,0,10.0,496,3,0,1,22,1,0.0,3,103,1,2,0,4461
3,1,95,1,1,0,0.0,496,3,0,1,22,1,0.0,3,112,1,3,1,4461
3,1,150,1,1,0,30.0,496,3,0,1,22,1,0.0,3,140,1,1,0,4462
3,1,176,1,1,0,30.0,496,3,0,1,22,1,0.0,3,103,1,2,0,4462
3,1,95,1,1,0,0.0,496,3,0,1,22,1,0.0,3,140,1,3,1,4462
3,1,167,1,1,0,60.0,496,3,0,1,22,1,0.0,3,183,1,1,0,4463
3,1,184,1,1,0,10.0,496,3,0,1,22,1,0.0,3,96,1,2,0,4463
3,1,95,1,1,0,0.0,496,3,0,1,22,1,0.0,3,112,1,3,1,4463
3,1,153,13,1,0,30.0,497,3,1,1,17,1,0.0,3,255,1,1,0,4464
3,1,162,13,1,0,10.0,497,3,1,1,17,1,0.0,3,176,1,2,0,4464
3,1,64,13,1,0,0.0,497,3,1,1,17,1,0.0,3,140,1,3,1,4464
3,1,153,13,1,0,120.0,497,3,1,1,17,1,0.0,3,255,1,1,0,4465
3,1,176,13,1,0,10.0,497,3,1,1,17,1,0.0,3,172,1,2,0,4465
3,1,104,13,1,0,0.0,497,3,1,1,17,1,0.0,3,182,1,3,1,4465
3,1,138,13,1,0,30.0,497,3,1,1,17,1,0.0,3,255,1,1,0,4466
3,1,167,13,1,0,20.0,497,3,1,1,17,1,0.0,3,169,1,2,0,4466
3,1,80,13,1,0,0.0,497,3,1,1,17,1,0.0,3,182,1,3,1,4466
3,1,138,13,1,0,60.0,497,3,1,1,17,1,0.0,3,198,1,1,0,4467
3,1,167,13,1,0,30.0,497,3,1,1,17,1,0.0,3,169,1,2,0,4467
3,1,104,13,1,0,0.0,497,3,1,1,17,1,0.0,3,112,1,3,1,4467
3,1,153,13,1,0,30.0,497,3,1,1,17,1,0.0,3,217,1,1,0,4468
3,1,162,13,1,0,30.0,497,3,1,1,17,1,0.0,3,169,1,2,0,4468
3,1,64,13,1,0,0.0,497,3,1,1,17,1,0.0,3,182,1,3,1,4468
3,1,138,13,1,0,30.0,497,3,1,1,17,1,0.0,3,217,1,1,0,4469
3,1,153,13,1,0,10.0,497,3,1,1,17,1,0.0,3,172,1,2,0,4469
3,1,80,13,1,0,0.0,497,3,1,1,17,1,0.0,3,112,1,3,1,4469
3,1,184,13,1,0,60.0,497,3,1,1,17,1,0.0,3,217,1,1,0,4470
3,1,181,13,1,0,20.0,497,3,1,1,17,1,0.0,3,169,1,2,0,4470
3,1,64,13,1,0,0.0,497,3,1,1,17,1,0.0,3,112,1,3,1,4470
3,1,184,13,1,0,30.0,497,3,1,1,17,1,0.0,3,255,1,1,0,4471
3,1,184,13,1,0,30.0,497,3,1,1,17,1,0.0,3,172,1,2,0,4471
3,1,104,13,1,0,0.0,497,3,1,1,17,1,0.0,3,112,1,3,1,4471
3,1,153,13,1,0,60.0,497,3,1,1,17,1,0.0,3,217,1,1,0,4472
3,1,176,13,1,0,30.0,497,3,1,1,17,1,0.0,3,172,1,2,0,4472
3,1,80,13,1,0,0.0,497,3,1,1,17,1,0.0,3,140,1,3,1,4472
3,1,211,3,1,0,120.0,498,3,1,0,25,1,0.0,3,197,1,1,0,4473
3,1,225,3,1,0,20.0,498,3,1,0,25,1,0.0,3,121,1,2,1,4473
3,1,110,3,1,0,0.0,498,3,1,0,25,1,0.0,3,234,1,3,0,4473
3,1,211,3,1,0,30.0,498,3,1,0,25,1,0.0,3,178,1,1,0,4474
3,1,218,3,1,0,10.0,498,3,1,0,25,1,0.0,3,116,1,2,1,4474
3,1,143,3,1,0,0.0,498,3,1,0,25,1,0.0,3,234,1,3,0,4474
3,1,211,3,1,0,60.0,498,3,1,0,25,1,0.0,3,234,1,1,0,4475
3,1,254,3,1,0,30.0,498,3,1,0,25,1,0.0,3,127,1,2,0,4475
3,1,88,3,1,0,0.0,498,3,1,0,25,1,0.0,3,234,1,3,1,4475
3,1,176,3,1,0,30.0,498,3,1,0,25,1,0.0,3,178,1,1,0,4476
3,1,225,3,1,0,20.0,498,3,1,0,25,1,0.0,3,121,1,2,0,4476
3,1,88,3,1,0,0.0,498,3,1,0,25,1,0.0,3,144,1,3,1,4476
3,1,158,3,1,0,60.0,498,3,1,0,25,1,0.0,3,234,1,1,0,4477
3,1,181,3,1,0,20.0,498,3,1,0,25,1,0.0,3,121,1,2,1,4477
3,1,143,3,1,0,0.0,498,3,1,0,25,1,0.0,3,180,1,3,0,4477
3,1,158,3,1,0,120.0,498,3,1,0,25,1,0.0,3,197,1,1,0,4478
3,1,210,3,1,0,10.0,498,3,1,0,25,1,0.0,3,116,1,2,0,4478
3,1,88,3,1,0,0.0,498,3,1,0,25,1,0.0,3,180,1,3,1,4478
3,1,211,3,1,0,120.0,498,3,1,0,25,1,0.0,3,178,1,1,0,4479
3,1,254,3,1,0,10.0,498,3,1,0,25,1,0.0,3,127,1,2,0,4479
3,1,110,3,1,0,0.0,498,3,1,0,25,1,0.0,3,144,1,3,1,4479
3,1,158,3,1,0,30.0,498,3,1,0,25,1,0.0,3,178,1,1,0,4480
3,1,184,3,1,0,30.0,498,3,1,0,25,1,0.0,3,127,1,2,1,4480
3,1,110,3,1,0,0.0,498,3,1,0,25,1,0.0,3,180,1,3,0,4480
3,1,176,3,1,0,60.0,498,3,1,0,25,1,0.0,3,234,1,1,0,4481
3,1,198,3,1,0,10.0,498,3,1,0,25,1,0.0,3,116,1,2,1,4481
3,1,110,3,1,0,0.0,498,3,1,0,25,1,0.0,3,144,1,3,0,4481
2,1,211,1,1,0,120.0,499,3,0,1,22,1,0.0,3,209,2,1,0,4482
2,1,225,1,1,0,30.0,499,3,0,1,22,1,0.0,3,62,2,2,1,4482
2,1,110,1,1,0,0.0,499,3,0,1,22,1,0.0,3,170,2,3,0,4482
2,1,158,1,1,0,120.0,499,3,0,1,22,1,0.0,3,159,2,1,0,4483
2,1,184,1,1,0,30.0,499,3,0,1,22,1,0.0,3,68,2,2,1,4483
2,1,88,1,1,0,0.0,499,3,0,1,22,1,0.0,3,221,2,3,0,4483
2,1,158,1,1,0,120.0,499,3,0,1,22,1,0.0,3,209,2,1,0,4484
2,1,194,1,1,0,20.0,499,3,0,1,22,1,0.0,3,76,2,2,0,4484
